date,hour,temperature,altitude,wind,visibility,cloud_cover
01-07-14,9,82,29.91,5.75,10,Partly Cloudy
01-07-14,10,84.9,29.89,9.21,10,Partly Cloudy
01-07-14,11,87.1,29.87,11.5,10,Partly Cloudy
01-07-14,12,89.1,29.85,12.7,10,Partly Cloudy
01-07-14,13,90,29.84,15,10,Mostly Cloudy
01-07-14,14,93.9,29.84,13.8,10,Mostly Cloudy
01-07-14,15,91.9,29.83,11.5,10,Mostly Cloudy
01-07-14,16,93.9,29.81,15,10,Mostly Cloudy
01-07-14,17,91.9,29.81,15,10,Mostly Cloudy
01-07-14,18,91.9,29.82,16.1,10,Mostly Cloudy
01-07-14,19,87.1,29.82,15,10,Partly Cloudy
01-07-14,20,84,29.84,13.8,10,Mostly Cloudy
01-07-14,21,82,29.86,15,10,Mostly Cloudy
01-07-14,22,80.1,29.85,12.7,10,Mostly Cloudy
01-07-14,23,79,29.85,12.7,10,Mostly Cloudy
02-07-14,0,78.1,29.85,11.5,10,Mostly Cloudy
02-07-14,1,78.1,29.86,10.4,10,Partly Cloudy
02-07-14,2,75.9,29.87,8.06,10,Partly Cloudy
02-07-14,3,77,29.87,8.06,10,Partly Cloudy
02-07-14,4,75.9,29.87,6.9,10,Partly Cloudy
02-07-14,5,75.9,29.88,6.9,10,Mostly Cloudy
02-07-14,6,77,29.89,5.75,9,Partly Cloudy
02-07-14,7,79,29.88,8.06,10,Partly Cloudy
02-07-14,8,82,29.89,8.06,10,Partly Cloudy
02-07-14,9,84,29.88,4.6,10,Partly Cloudy
02-07-14,10,87.1,29.88,4.6,10,Partly Cloudy
02-07-14,11,89.1,29.89,9.21,10,Partly Cloudy
02-07-14,12,89.1,29.88,9.21,10,Partly Cloudy
02-07-14,13,91.9,29.85,8.06,10,Partly Cloudy
02-07-14,14,91,29.83,12.7,10,Mostly Cloudy
02-07-14,15,93.9,29.81,15,10,Mostly Cloudy
02-07-14,16,93,29.81,17.3,10,Mostly Cloudy
02-07-14,17,86,29.85,21.9,10,Mostly Cloudy
02-07-14,18,75.9,29.88,16.1,3,Overcast
02-07-14,19,73,29.95,6.9,3,Overcast
02-07-14,20,75,29.92,3.45,10,Overcast
02-07-14,21,73.9,29.95,3.45,10,Overcast
02-07-14,22,73.9,29.91,0,10,Overcast
02-07-14,23,73.9,29.92,0,10,Overcast
03-07-14,0,73,29.91,0,10,Overcast
03-07-14,1,75,29.92,0,10,Overcast
03-07-14,2,73.9,29.92,0,10,Overcast
03-07-14,3,73.9,29.9,3.45,10,Overcast
03-07-14,4,73.9,29.92,0,8,Overcast
03-07-14,5,73.9,29.93,3.45,8,Overcast
03-07-14,6,75,29.95,3.45,7,Mostly Cloudy
03-07-14,7,77,29.95,5.75,10,Mostly Cloudy
03-07-14,8,80.1,29.95,6.9,10,Mostly Cloudy
03-07-14,9,81,29.95,0,10,Mostly Cloudy
03-07-14,10,82.9,29.96,3.45,10,Mostly Cloudy
03-07-14,11,84,29.96,6.9,10,Mostly Cloudy
03-07-14,12,86,29.95,6.9,10,Mostly Cloudy
03-07-14,13,87.1,29.94,8.06,10,Mostly Cloudy
03-07-14,14,87.1,29.93,9.21,10,Mostly Cloudy
03-07-14,15,86,29.91,13.8,10,Partly Cloudy
03-07-14,16,87.1,29.89,13.8,10,Mostly Cloudy
03-07-14,17,84.9,29.87,6.9,10,Mostly Cloudy
03-07-14,18,84,29.87,9.21,5,Overcast
03-07-14,19,82,29.91,19.6,9,Overcast
03-07-14,20,70,29.99,8.06,4,Overcast
03-07-14,21,71.1,29.99,0,10,Overcast
03-07-14,22,72,29.98,3.45,10,Overcast
03-07-14,23,72,29.99,3.45,10,Mostly Cloudy
04-07-14,0,72,29.99,0,10,Mostly Cloudy
04-07-14,1,73,29.97,0,10,Overcast
04-07-14,2,72,29.97,0,10,Overcast
04-07-14,3,72,29.97,4.6,10,Overcast
04-07-14,4,72,29.98,4.6,7,Overcast
04-07-14,5,72,29.98,5.75,8,Overcast
04-07-14,6,73,29.97,8.06,10,Overcast
04-07-14,7,73,29.97,15,10,Overcast
04-07-14,8,71.1,29.98,13.8,10,Overcast
04-07-14,9,73,29.96,18.4,10,Overcast
04-07-14,10,75,29.95,17.3,10,Overcast
04-07-14,11,73.9,29.95,18.4,10,Overcast
04-07-14,12,72,29.95,23,10,Overcast
04-07-14,13,69.1,29.93,17.3,5,Overcast
04-07-14,14,68,29.92,18.4,5,Overcast
04-07-14,15,66.9,29.93,20.7,10,Mostly Cloudy
04-07-14,16,69.1,29.91,17.3,10,Mostly Cloudy
04-07-14,17,73,29.9,18.4,10,Mostly Cloudy
04-07-14,18,75,29.91,19.6,10,Mostly Cloudy
04-07-14,19,73,29.93,21.9,10,Mostly Cloudy
04-07-14,20,71.1,29.95,17.3,10,Partly Cloudy
04-07-14,21,69.1,29.99,16.1,10,Partly Cloudy
04-07-14,22,68,30,17.3,10,Partly Cloudy
04-07-14,23,66.9,30.02,12.7,10,Mostly Clear
05-07-14,0,66.9,30.03,20.7,10,Clear
05-07-14,1,66,30.04,12.7,10,Clear
05-07-14,2,64.9,30.05,9.21,10,Clear
05-07-14,3,64,30.06,9.21,10,Clear
05-07-14,4,63,30.07,10.4,10,Mostly Clear
05-07-14,5,62.1,30.09,11.5,10,Mostly Clear
05-07-14,6,64,30.11,12.7,10,Mostly Clear
05-07-14,7,66.9,30.14,13.8,10,Clear
05-07-14,8,70,30.15,12.7,10,Clear
05-07-14,9,73,30.15,11.5,10,Clear
05-07-14,10,75.9,30.15,15,10,Partly Cloudy
05-07-14,11,78.1,30.16,12.7,10,Partly Cloudy
05-07-14,12,80.1,30.14,13.8,10,Partly Cloudy
05-07-14,13,81,30.14,11.5,10,Mostly Clear
05-07-14,14,82.9,30.12,10.4,10,Mostly Clear
05-07-14,15,84,30.11,16.1,10,Mostly Clear
05-07-14,16,82.9,30.1,10.4,10,Mostly Clear
05-07-14,17,82.9,30.09,15,10,Mostly Clear
05-07-14,18,82,30.09,12.7,10,Mostly Clear
05-07-14,19,81,30.09,12.7,10,Mostly Clear
05-07-14,20,79,30.09,9.21,10,Mostly Clear
05-07-14,21,75.9,30.1,10.4,10,Mostly Clear
05-07-14,22,73.9,30.1,10.4,10,Mostly Clear
05-07-14,23,72,30.11,10.4,10,Clear
06-07-14,0,70,30.1,8.06,10,Clear
06-07-14,1,68,30.1,5.75,10,Clear
06-07-14,2,68,30.09,6.9,10,Clear
06-07-14,3,66,30.08,6.9,10,Clear
06-07-14,4,64,30.08,6.9,10,Clear
06-07-14,5,64,30.09,4.6,10,Partly Cloudy
06-07-14,6,66,30.1,3.45,10,Partly Cloudy
06-07-14,7,71.1,30.1,8.06,10,Partly Cloudy
06-07-14,8,75,30.1,5.75,10,Partly Cloudy
06-07-14,9,79,30.08,4.6,10,Partly Cloudy
06-07-14,10,81,30.07,8.06,10,Partly Cloudy
06-07-14,11,84,30.04,12.7,10,Partly Cloudy
06-07-14,12,84.9,30.02,11.5,10,Partly Cloudy
06-07-14,13,86,30,17.3,10,Partly Cloudy
06-07-14,14,86,29.98,16.1,10,Partly Cloudy
06-07-14,15,87.1,29.97,13.8,10,Partly Cloudy
06-07-14,16,86,29.95,11.5,10,Mostly Cloudy
06-07-14,17,84,29.94,15,10,Mostly Cloudy
06-07-14,18,82.9,29.93,21.9,10,Mostly Cloudy
06-07-14,19,82,29.94,13.8,10,Mostly Cloudy
06-07-14,20,80.1,29.93,11.5,10,Mostly Cloudy
06-07-14,21,79,29.94,12.7,10,Partly Cloudy
06-07-14,22,75,29.94,10.4,10,Partly Cloudy
06-07-14,23,73.9,29.94,10.4,10,Mostly Cloudy
07-07-14,0,73,29.94,10.4,10,Mostly Cloudy
07-07-14,1,73,29.91,15,10,Mostly Cloudy
07-07-14,2,73,29.9,11.5,10,Mostly Cloudy
07-07-14,3,73,29.88,9.21,10,Overcast
07-07-14,4,73,29.87,13.8,10,Overcast
07-07-14,5,73,29.88,10.4,10,Mostly Cloudy
07-07-14,6,73,29.88,11.5,10,Mostly Cloudy
07-07-14,7,75.9,29.88,10.4,10,Mostly Cloudy
07-07-14,8,79,29.87,13.8,10,Mostly Cloudy
07-07-14,9,82,29.85,11.5,10,Mostly Cloudy
07-07-14,10,86,29.84,15,10,Mostly Cloudy
07-07-14,11,88,29.83,18.4,10,Partly Cloudy
07-07-14,12,89.1,29.81,13.8,10,Partly Cloudy
07-07-14,13,90,29.78,25.3,10,Partly Cloudy
07-07-14,14,91.9,29.77,24.2,10,Partly Cloudy
07-07-14,15,91.9,29.75,23,10,Partly Cloudy
07-07-14,16,91.9,29.74,17.3,10,Partly Cloudy
07-07-14,17,91.9,29.74,20.7,10,Partly Cloudy
07-07-14,18,90,29.74,19.6,10,Partly Cloudy
07-07-14,19,89.1,29.76,23,10,Partly Cloudy
07-07-14,20,87.1,29.77,16.1,10,Partly Cloudy
07-07-14,21,86,29.79,15,10,Partly Cloudy
07-07-14,22,82.9,29.8,15,10,Mostly Cloudy
07-07-14,23,82.9,29.8,10.4,10,Overcast
08-07-14,0,79,29.85,13.8,10,Overcast
08-07-14,1,73,29.81,4.6,10,Overcast
08-07-14,2,73,29.8,4.6,10,Overcast
08-07-14,3,73.9,29.8,0,10,Mostly Cloudy
08-07-14,4,75,29.78,3.45,10,Mostly Cloudy
08-07-14,5,75,29.77,5.75,10,Partly Cloudy
08-07-14,6,77,29.8,8.06,10,Mostly Cloudy
08-07-14,7,78.1,29.83,9.21,10,Mostly Cloudy
08-07-14,8,82,29.83,9.21,10,Mostly Cloudy
08-07-14,9,82.9,29.83,10.4,10,Mostly Cloudy
08-07-14,10,88,29.81,12.7,10,Mostly Cloudy
08-07-14,11,91,29.8,18.4,10,Mostly Cloudy
08-07-14,12,91.9,29.78,15,10,Mostly Cloudy
08-07-14,13,93.9,29.77,17.3,10,Mostly Cloudy
08-07-14,14,93,29.73,15,10,Mostly Cloudy
08-07-14,15,93.9,29.72,13.8,10,Mostly Cloudy
08-07-14,16,93,29.69,19.6,10,Mostly Cloudy
08-07-14,17,91,29.69,13.8,10,Mostly Cloudy
08-07-14,18,91,29.67,16.1,10,Mostly Cloudy
08-07-14,19,89.1,29.67,15,10,Mostly Cloudy
08-07-14,20,87.1,29.68,16.1,10,Mostly Cloudy
08-07-14,21,86,29.68,26.5,10,Mostly Cloudy
08-07-14,22,75,29.77,18.4,10,Overcast
08-07-14,23,75,29.78,15,10,Mostly Cloudy
09-07-14,0,73,29.79,13.8,10,Partly Cloudy
09-07-14,1,72,29.78,11.5,10,Partly Cloudy
09-07-14,2,71.1,29.78,9.21,10,Clear
09-07-14,3,71.1,29.8,6.9,10,Mostly Clear
09-07-14,4,71.1,29.81,8.06,10,Partly Cloudy
09-07-14,5,71.1,29.84,9.21,10,Partly Cloudy
09-07-14,6,71.1,29.86,6.9,10,Partly Cloudy
09-07-14,7,75,29.88,9.21,10,Partly Cloudy
09-07-14,8,78.1,29.89,6.9,10,Partly Cloudy
09-07-14,9,81,29.88,9.21,10,Mostly Cloudy
09-07-14,10,84,29.89,10.4,10,Mostly Cloudy
09-07-14,11,84.9,29.89,10.4,10,Mostly Cloudy
09-07-14,12,87.1,29.89,11.5,10,Mostly Cloudy
09-07-14,13,89.1,29.88,12.7,10,Mostly Cloudy
09-07-14,14,88,29.87,5.75,10,Partly Cloudy
09-07-14,15,88,29.85,9.21,10,Mostly Cloudy
09-07-14,16,88,29.84,11.5,10,Mostly Cloudy
09-07-14,17,88,29.83,16.1,10,Mostly Cloudy
09-07-14,18,87.1,29.86,17.3,10,Mostly Cloudy
09-07-14,19,82.9,29.88,16.1,10,Mostly Cloudy
09-07-14,20,81,29.9,5.75,10,Mostly Cloudy
09-07-14,21,81,29.92,3.45,10,Mostly Cloudy
09-07-14,22,79,29.93,5.75,10,Mostly Cloudy
09-07-14,23,77,29.95,5.75,10,Mostly Cloudy
10-07-14,0,78.1,29.96,5.75,10,Overcast
10-07-14,1,75.9,29.97,8.06,10,Mostly Cloudy
10-07-14,2,73.9,29.98,8.06,10,Mostly Cloudy
10-07-14,3,72,29.99,5.75,10,Mostly Cloudy
10-07-14,4,73.9,30,6.9,10,Mostly Cloudy
10-07-14,5,71.1,30.02,8.06,10,Mostly Cloudy
10-07-14,6,71.1,30.05,8.06,10,Mostly Cloudy
10-07-14,7,73,30.07,11.5,10,Mostly Cloudy
10-07-14,8,75,30.09,9.21,10,Mostly Cloudy
10-07-14,9,75.9,30.1,6.9,10,Mostly Cloudy
10-07-14,10,77,30.11,6.9,10,Mostly Cloudy
10-07-14,11,78.1,30.11,4.6,10,Mostly Cloudy
10-07-14,12,80.1,30.12,6.9,10,Mostly Cloudy
10-07-14,13,81,30.11,5.75,10,Mostly Cloudy
10-07-14,14,82,30.09,4.6,10,Mostly Cloudy
10-07-14,15,82.9,30.08,6.9,10,Partly Cloudy
10-07-14,16,82.9,30.07,9.21,10,Partly Cloudy
10-07-14,17,80.1,30.07,12.7,10,Mostly Cloudy
10-07-14,18,78.1,30.09,10.4,10,Mostly Cloudy
10-07-14,19,73.9,30.12,3.45,10,Mostly Cloudy
10-07-14,20,73.9,30.11,0,10,Overcast
10-07-14,21,75,30.12,4.6,10,Overcast
10-07-14,22,73.9,30.13,4.6,10,Overcast
10-07-14,23,73.9,30.14,0,10,Overcast
11-07-14,0,73.9,30.13,3.45,10,Overcast
11-07-14,1,73,30.13,0,10,Overcast
11-07-14,2,73.9,30.13,3.45,10,Overcast
11-07-14,3,73,30.13,5.75,10,Mostly Cloudy
11-07-14,4,71.1,30.14,10.4,10,Mostly Cloudy
11-07-14,5,71.1,30.15,11.5,10,Partly Cloudy
11-07-14,6,72,30.17,11.5,10,Mostly Cloudy
11-07-14,7,73,30.19,10.4,10,Mostly Cloudy
11-07-14,8,75,30.2,15,10,Partly Cloudy
11-07-14,9,78.1,30.21,12.7,10,Partly Cloudy
11-07-14,10,81,30.21,10.4,10,Partly Cloudy
11-07-14,11,82.9,30.2,11.5,10,Partly Cloudy
11-07-14,12,84.9,30.19,6.9,10,Partly Cloudy
11-07-14,13,84.9,30.17,3.45,10,Partly Cloudy
11-07-14,14,82.9,30.17,5.75,10,Mostly Cloudy
11-07-14,15,82.9,30.17,6.9,10,Mostly Cloudy
11-07-14,16,82,30.17,8.06,10,Mostly Cloudy
11-07-14,17,81,30.16,9.21,10,Mostly Cloudy
11-07-14,18,78.1,30.18,8.06,10,Mostly Cloudy
11-07-14,19,75,30.19,6.9,10,Mostly Cloudy
11-07-14,20,73,30.19,3.45,10,Partly Cloudy
11-07-14,21,73,30.2,3.45,10,Partly Cloudy
11-07-14,22,72,30.21,0,10,Mostly Clear
11-07-14,23,71.1,30.22,0,10,Mostly Cloudy
12-07-14,0,72,30.23,3.45,10,Partly Cloudy
12-07-14,1,71.1,30.22,3.45,10,Partly Cloudy
12-07-14,2,71.1,30.22,0,10,Partly Cloudy
12-07-14,3,70,30.21,3.45,10,Mostly Cloudy
12-07-14,4,71.1,30.22,0,10,Mostly Cloudy
12-07-14,5,69.1,30.23,3.45,10,Mostly Cloudy
12-07-14,6,71.1,30.23,0,10,Partly Cloudy
12-07-14,7,75,30.23,0,10,Partly Cloudy
12-07-14,8,77,30.23,3.45,10,Partly Cloudy
12-07-14,9,81,30.22,8.06,10,Partly Cloudy
12-07-14,10,84,30.22,5.75,10,Partly Cloudy
12-07-14,11,84.9,30.2,6.9,10,Partly Cloudy
12-07-14,12,84,30.19,6.9,10,Partly Cloudy
12-07-14,13,82.9,30.19,12.7,10,Partly Cloudy
12-07-14,14,84,30.18,10.4,10,Partly Cloudy
12-07-14,15,82.9,30.17,12.7,10,Partly Cloudy
12-07-14,16,82.9,30.15,12.7,10,Partly Cloudy
12-07-14,17,84,30.13,12.7,10,Partly Cloudy
12-07-14,18,82,30.12,11.5,10,Partly Cloudy
12-07-14,19,81,30.13,10.4,10,Partly Cloudy
12-07-14,20,79,30.13,10.4,10,Mostly Cloudy
12-07-14,21,75.9,30.14,9.21,10,Mostly Cloudy
12-07-14,22,75.9,30.14,12.7,10,Mostly Cloudy
12-07-14,23,73.9,30.13,9.21,10,Mostly Cloudy
13-07-14,0,73,30.12,10.4,10,Mostly Cloudy
13-07-14,1,72,30.12,9.21,10,Mostly Cloudy
13-07-14,2,72,30.1,12.7,10,Mostly Cloudy
13-07-14,3,71.1,30.1,8.06,10,Mostly Cloudy
13-07-14,4,71.1,30.09,6.9,10,Overcast
13-07-14,5,71.1,30.09,6.9,10,Overcast
13-07-14,6,72,30.09,5.75,10,Overcast
13-07-14,7,73.9,30.08,10.4,10,Mostly Cloudy
13-07-14,8,75,30.08,8.06,10,Overcast
13-07-14,9,75,30.06,9.21,10,Overcast
13-07-14,10,75.9,30.04,5.75,10,Mostly Cloudy
13-07-14,11,79,30.03,9.21,10,Mostly Cloudy
13-07-14,12,82.9,30.02,11.5,10,Mostly Cloudy
13-07-14,13,82.9,29.99,15,10,Overcast
13-07-14,14,82,29.97,9.21,10,Mostly Cloudy
13-07-14,15,82,29.95,6.9,10,Overcast
13-07-14,16,84.9,29.9,13.8,10,Mostly Cloudy
13-07-14,17,84,29.9,10.4,10,Overcast
13-07-14,18,82,29.89,9.21,10,Mostly Cloudy
13-07-14,19,82,29.89,13.8,10,Mostly Cloudy
13-07-14,20,82,29.9,10.4,10,Mostly Cloudy
13-07-14,21,81,29.9,9.21,10,Mostly Cloudy
13-07-14,22,80.1,29.9,13.8,10,Mostly Cloudy
13-07-14,23,73,29.95,17.3,3,Mostly Cloudy
14-07-14,0,72,29.96,12.7,5,Overcast
14-07-14,1,73,29.9,4.6,10,Mostly Cloudy
14-07-14,2,73,29.9,5.75,10,Mostly Cloudy
14-07-14,3,73,29.9,5.75,10,Overcast
14-07-14,4,73,29.91,5.75,10,Mostly Cloudy
14-07-14,5,73,29.91,8.06,10,Mostly Cloudy
14-07-14,6,73,29.92,5.75,10,Partly Cloudy
14-07-14,7,75,29.92,4.6,10,Mostly Cloudy
14-07-14,8,75,29.93,4.6,10,Mostly Cloudy
14-07-14,9,75.9,29.92,3.45,10,Overcast
14-07-14,10,77,29.92,0,10,Overcast
14-07-14,11,79,29.91,3.45,10,Overcast
14-07-14,12,81,29.91,0,10,Overcast
14-07-14,13,82.9,29.89,4.6,10,Mostly Cloudy
14-07-14,14,84,29.87,3.45,10,Overcast
14-07-14,15,82.9,29.84,6.9,10,Mostly Cloudy
14-07-14,16,82,29.83,9.21,10,Mostly Cloudy
14-07-14,17,80.1,29.82,6.9,9,Overcast
14-07-14,18,75.9,29.83,5.75,6,Overcast
14-07-14,19,75.9,29.85,3.45,6,Overcast
14-07-14,20,73.9,29.85,5.75,5,Overcast
14-07-14,21,73.9,29.86,11.5,5,Overcast
14-07-14,22,73,29.85,6.9,6,Overcast
14-07-14,23,73.9,29.83,4.6,10,Overcast
15-07-14,0,73,29.82,4.6,9,Overcast
15-07-14,1,73,29.8,0,7,Overcast
15-07-14,2,73.9,29.8,6.9,8,Overcast
15-07-14,3,73.9,29.79,6.9,8,Overcast
15-07-14,4,73.9,29.79,5.75,7,Overcast
15-07-14,5,73.9,29.79,3.45,7,Mostly Cloudy
15-07-14,6,75,29.79,4.6,6,Mostly Cloudy
15-07-14,7,75,29.78,3.45,6,Overcast
15-07-14,8,75.9,29.79,5.75,6,Overcast
15-07-14,9,78.1,29.78,8.06,8,Mostly Cloudy
15-07-14,10,79,29.78,5.75,8,Overcast
15-07-14,11,81,29.78,8.06,8,Overcast
15-07-14,12,84,29.77,10.4,9,Mostly Cloudy
15-07-14,13,86,29.74,9.21,10,Mostly Cloudy
15-07-14,14,79,29.76,6.9,9,Mostly Cloudy
15-07-14,15,75.9,29.75,4.6,9,Mostly Cloudy
15-07-14,16,79,29.74,3.45,10,Mostly Cloudy
15-07-14,17,75,29.75,4.6,10,Overcast
15-07-14,18,73.9,29.77,0,6,Overcast
15-07-14,19,73,29.79,4.6,3,Overcast
15-07-14,20,73,29.79,3.45,4,Overcast
15-07-14,21,73,29.76,4.6,8,Overcast
15-07-14,22,73,29.76,5.75,6,Overcast
15-07-14,23,72,29.78,5.75,6,Overcast
16-07-14,0,73,29.77,4.6,8,Overcast
16-07-14,1,72,29.76,4.6,9,Overcast
16-07-14,2,72,29.75,6.9,9,Overcast
16-07-14,3,72,29.75,5.75,9,Overcast
16-07-14,4,72,29.75,4.6,9,Overcast
16-07-14,5,72,29.76,4.6,9,Overcast
16-07-14,6,73,29.78,9.21,10,Overcast
16-07-14,7,71.1,29.79,8.06,10,Overcast
16-07-14,8,71.1,29.81,13.8,10,Overcast
16-07-14,9,70,29.82,11.5,10,Overcast
16-07-14,10,73,29.83,11.5,10,Mostly Cloudy
16-07-14,11,75.9,29.83,5.75,10,Mostly Cloudy
16-07-14,12,78.1,29.83,4.6,10,Mostly Cloudy
16-07-14,13,80.1,29.82,5.75,10,Mostly Cloudy
16-07-14,14,81,29.81,8.06,10,Mostly Cloudy
16-07-14,15,84,29.79,11.5,10,Mostly Cloudy
16-07-14,16,82,29.8,8.06,10,Mostly Cloudy
16-07-14,17,82,29.8,5.75,10,Mostly Cloudy
16-07-14,18,81,29.82,12.7,10,Mostly Cloudy
16-07-14,19,79,29.83,11.5,10,Mostly Cloudy
16-07-14,20,77,29.84,6.9,10,Mostly Cloudy
16-07-14,21,75.9,29.87,5.75,10,Mostly Cloudy
16-07-14,22,75,29.87,6.9,10,Mostly Cloudy
16-07-14,23,73,29.89,5.75,10,Mostly Cloudy
17-07-14,0,71.1,29.88,5.75,10,Mostly Cloudy
17-07-14,1,70,29.88,0,10,Mostly Cloudy
17-07-14,2,66.9,29.89,6.9,10,Mostly Cloudy
17-07-14,3,66.9,29.89,5.75,10,Mostly Cloudy
17-07-14,4,66.9,29.9,6.9,10,Mostly Cloudy
17-07-14,5,64.9,29.93,5.75,10,Mostly Cloudy
17-07-14,6,68,29.95,8.06,10,Mostly Cloudy
17-07-14,7,71.1,29.96,8.06,10,Mostly Cloudy
17-07-14,8,73,29.98,9.21,10,Partly Cloudy
17-07-14,9,75.9,29.98,9.21,10,Partly Cloudy
17-07-14,10,79,29.98,5.75,10,Partly Cloudy
17-07-14,11,78.1,29.99,0,10,Mostly Cloudy
17-07-14,12,78.1,29.98,4.6,10,Mostly Cloudy
17-07-14,13,79,29.97,6.9,10,Mostly Cloudy
17-07-14,14,82,29.97,13.8,10,Mostly Cloudy
17-07-14,15,84,29.97,15,10,Mostly Cloudy
17-07-14,16,82.9,29.98,16.1,10,Partly Cloudy
17-07-14,17,82,29.99,16.1,10,Partly Cloudy
17-07-14,18,80.1,30.01,15,10,Partly Cloudy
17-07-14,19,79,30.03,11.5,10,Partly Cloudy
17-07-14,20,75.9,30.05,8.06,10,Partly Cloudy
17-07-14,21,75,30.08,6.9,10,Partly Cloudy
17-07-14,22,73,30.09,5.75,10,Partly Cloudy
17-07-14,23,73,30.11,8.06,10,Partly Cloudy
18-07-14,0,71.1,30.12,8.06,10,Mostly Clear
18-07-14,1,70,30.13,8.06,10,Mostly Clear
18-07-14,2,69.1,30.14,6.9,10,Mostly Clear
18-07-14,3,68,30.15,8.06,10,Mostly Clear
18-07-14,4,66.9,30.16,8.06,10,Mostly Clear
18-07-14,5,66,30.19,5.75,10,Partly Cloudy
18-07-14,6,66,30.2,5.75,10,Partly Cloudy
18-07-14,7,70,30.22,5.75,10,Mostly Clear
18-07-14,8,73,30.23,4.6,10,Mostly Clear
18-07-14,9,75,30.23,8.06,10,Partly Cloudy
18-07-14,10,78.1,30.23,6.9,10,Partly Cloudy
18-07-14,11,78.1,30.23,9.21,10,Mostly Cloudy
18-07-14,12,79,30.21,5.75,10,Mostly Cloudy
18-07-14,13,82,30.2,8.06,10,Mostly Cloudy
18-07-14,14,82,30.19,9.21,10,Mostly Cloudy
18-07-14,15,82,30.18,3.45,10,Mostly Cloudy
18-07-14,16,82,30.18,8.06,10,Mostly Cloudy
18-07-14,17,82,30.18,3.45,10,Mostly Cloudy
18-07-14,18,81,30.19,6.9,10,Mostly Cloudy
18-07-14,19,79,30.2,10.4,10,Mostly Cloudy
18-07-14,20,77,30.21,5.75,10,Mostly Cloudy
18-07-14,21,75,30.23,5.75,10,Mostly Cloudy
18-07-14,22,73.9,30.23,5.75,10,Mostly Cloudy
18-07-14,23,73,30.22,6.9,10,Mostly Cloudy
19-07-14,0,72,30.22,3.45,10,Mostly Cloudy
19-07-14,1,72,30.23,0,10,Overcast
19-07-14,2,71.1,30.22,4.6,10,Overcast
19-07-14,3,70,30.22,0,10,Overcast
19-07-14,4,71.1,30.22,3.45,10,Overcast
19-07-14,5,68,30.23,4.6,10,Overcast
19-07-14,6,69.1,30.24,4.6,10,Overcast
19-07-14,7,71.1,30.23,3.45,10,Overcast
19-07-14,8,73,30.24,3.45,10,Overcast
19-07-14,9,75,30.25,3.45,10,Overcast
19-07-14,10,77,30.22,5.75,10,Overcast
19-07-14,11,78.1,30.22,8.06,10,Overcast
19-07-14,12,75.9,30.22,6.9,10,Overcast
19-07-14,13,77,30.21,8.06,10,Overcast
19-07-14,14,77,30.21,8.06,10,Overcast
19-07-14,15,77,30.21,9.21,10,Mostly Cloudy
19-07-14,16,75.9,30.2,8.06,10,Mostly Cloudy
19-07-14,17,77,30.19,8.06,10,Mostly Cloudy
19-07-14,18,75.9,30.19,8.06,10,Mostly Cloudy
19-07-14,19,75,30.18,8.06,10,Mostly Cloudy
19-07-14,20,73.9,30.18,4.6,10,Mostly Cloudy
19-07-14,21,73.9,30.19,4.6,10,Mostly Cloudy
19-07-14,22,73,30.18,6.9,10,Mostly Cloudy
19-07-14,23,72,30.18,5.75,10,Mostly Cloudy
20-07-14,0,72,30.17,5.75,10,Mostly Cloudy
20-07-14,1,70,30.16,6.9,10,Overcast
20-07-14,2,70,30.14,6.9,10,Overcast
20-07-14,3,68,30.12,8.06,10,Overcast
20-07-14,4,68,30.12,11.5,10,Overcast
20-07-14,5,66.9,30.13,9.21,10,Overcast
20-07-14,6,66.9,30.14,10.4,10,Overcast
20-07-14,7,68,30.16,11.5,10,Mostly Cloudy
20-07-14,8,70,30.15,10.4,10,Overcast
20-07-14,9,73,30.15,10.4,10,Mostly Cloudy
20-07-14,10,73,30.16,9.21,10,Mostly Cloudy
20-07-14,11,75,30.15,0,10,Mostly Cloudy
20-07-14,12,79,30.15,5.75,10,Partly Cloudy
20-07-14,13,75.9,30.13,11.5,10,Mostly Cloudy
20-07-14,14,75,30.12,11.5,10,Mostly Cloudy
20-07-14,15,75.9,30.11,10.4,10,Partly Cloudy
20-07-14,16,75.9,30.1,9.21,10,Partly Cloudy
20-07-14,17,77,30.1,5.75,10,Partly Cloudy
20-07-14,18,73.9,30.11,6.9,10,Partly Cloudy
20-07-14,19,72,30.12,8.06,10,Mostly Clear
20-07-14,20,71.1,30.13,4.6,10,Partly Cloudy
20-07-14,21,70,30.14,4.6,10,Partly Cloudy
20-07-14,22,69.1,30.14,3.45,10,Mostly Clear
20-07-14,23,69.1,30.14,3.45,10,Mostly Clear
21-07-14,0,69.1,30.14,0,10,Clear
21-07-14,1,68,30.14,0,10,Clear
21-07-14,2,68,30.14,0,10,Clear
21-07-14,3,68,30.14,3.45,10,Mostly Clear
21-07-14,4,66,30.16,0,10,Mostly Clear
21-07-14,5,66.9,30.18,4.6,10,Mostly Cloudy
21-07-14,6,68,30.19,5.75,10,Mostly Cloudy
21-07-14,7,71.1,30.2,4.6,10,Partly Cloudy
21-07-14,8,73,30.2,3.45,10,Partly Cloudy
21-07-14,9,75,30.2,3.45,10,Partly Cloudy
21-07-14,10,78.1,30.2,4.6,10,Partly Cloudy
21-07-14,11,81,30.19,4.6,10,Partly Cloudy
21-07-14,12,82,30.18,4.6,10,Partly Cloudy
